@RELATION smartphone

@ATTRIBUTE Gender {Female, LGBTQ+, Male}
@ATTRIBUTE Age_range {18-25, 26-32, 26-35, 33-40, 36-45, 46-55, 56+, 60+}
@ATTRIBUTE Status {Married, Single, Student, Working}
@ATTRIBUTE Top3_smartphone_activities {'/, Email, Finance', 'Art photography, Video editing, Upload stories', 'Chat with family, Read e-books, Listen to radio', 'Cloud apps, Communication/meetings, Social media', 'Communication, Take photos, Social media', 'Communication/meetings, Social media', 'Email, , Finance', 'GPS navigation, Check car condition, Listen to podcasts', 'Online meetings, Schedule management, Email', 'Online shopping, Social media, Finance', 'Online shopping, Track delivery, Customer chat', 'Play esports, Stream games, Community chat', 'Play games', 'Play games, Streaming, Social media', 'Play games, Streaming, Take photos/videos', 'Play games, Take photos, Watch movies', 'Play games, Take photos/videos', 'Play games, Take photos/videos, Cloud apps', 'Play games, Take photos/videos, Social media', 'Play games, Watch movies, Take photos', 'Product photography, Edit reviews, Online marketplace', 'Read news, Check stocks, Finance', 'Social media, Take photos/videos, Watch movies/Listen to music', 'Streaming, Take photos/videos, Edit video', 'Take photos, Listen to music, Social media', 'Take photos/videos, Communication/meetings, Social media', 'Take photos/videos, Watch movies/Listen to music, Online shopping', 'TikTok, Livestream, Search information', 'Track delivery, Customer chat, Email', 'Watch movies, Listen to music, Take photos', 'Watch movies, Play games, Take photos', 'Watch movies, Take photos, Listen to music', 'Watch movies/listen to music', 'Watch movies/listen to music, Communication/meetings, Social media', 'Watch movies/listen to music, Play games', 'Watch movies/listen to music, Play games, Cloud apps', 'Watch movies/listen to music, Play games, Communication/meetings', 'Watch movies/listen to music, Play games, Social media', 'Watch movies/listen to music, Play games, Take photos', 'Watch movies/listen to music, Play games, Take photos/videos', 'Watch movies/listen to music, Social media', 'Watch movies/listen to music, Take photos/videos', 'Watch movies/listen to music, Take photos/videos, Communication/meetings', 'Watch movies/listen to music, Take photos/videos, Social media'}
@ATTRIBUTE Frequent_apps {CapCut, Discord, Facebook, 'Facebook Messenger', 'Facebook, Facebook Messenger, Line', 'Facebook, Facebook Messenger, Spotify', 'Facebook, Facebook Messenger, Spotify, TikTok', 'Facebook, TikTok, Line', 'Facebook, YouTube', 'Facebook, YouTube, Facebook Messenger', 'Facebook, YouTube, Facebook Messenger, Spotify', 'Facebook, YouTube, Facebook Messenger, TikTok', Gmail, 'Google Maps', Instagram, 'Instagram, Facebook Messenger, TikTok', 'Instagram, Facebook, Facebook Messenger, Spotify, TikTok', 'Instagram, Facebook, Facebook Messenger, TikTok', 'Instagram, Facebook, Facebook Messenger, TikTok, LINE', 'Instagram, Facebook, Facebook Messenger, TikTok, Telegram', 'Instagram, Facebook, TikTok', 'Instagram, Facebook, YouTube', 'Instagram, Facebook, YouTube, Facebook Messenger', 'Instagram, Facebook, YouTube, Facebook Messenger, Spotify', 'Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok', 'Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok, Telegram', 'Instagram, Facebook, YouTube, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram', 'Instagram, Facebook, YouTube, Facebook Messenger, Telegram', 'Instagram, Facebook, YouTube, Facebook Messenger, TikTok', 'Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line', 'Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line, X', 'Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Telegram', 'Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, TikTok', 'Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok', 'Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram', 'Instagram, Facebook, YouTube, Spotify, TikTok', 'Instagram, Facebook, YouTube, TikTok', 'Instagram, Spotify, TikTok', 'Instagram, TikTok', 'Instagram, YouTube, Facebook Messenger, Spotify, TikTok', 'Instagram, YouTube, Facebook Messenger, TikTok', 'Instagram, YouTube, Spotify, Telegram', 'Instagram, YouTube, Spotify, TikTok', 'Instagram, YouTube, TikTok', LINE, 'Microsoft Teams', SET, Shopee, Telegram, TikTok, VSCO, WhatsApp, YouTube, 'YouTube, Facebook Messenger, Discord, Wise', 'YouTube, TikTok'}
@ATTRIBUTE Daily_usage_duration {'0-1 hours', '1-3 hours', '3-5 hours', '5-6 hours', '>5 hours'}
@ATTRIBUTE Smartphone_importance {Essential, 'Highly essential', 'Not important', 'Not necessary', 'Somewhat important'}
@ATTRIBUTE Key_factor_online_purchase {Battery, Brand, Camera, Design, Durability, Ecosystem, Features, Performance, Price, 'Product features', 'Product reviews', Reliability, 'Sensor quality', Simplicity, Stability, 'Value for money'}
@ATTRIBUTE Brand_satisfaction NUMERIC
@ATTRIBUTE Purchase_problem {'After-sales service issues', 'Blurry camera', 'Cannot try product before buying', 'Complex payment process', 'Concerns about after-sales service', 'Concerns about payment security', 'Concerns about safety', 'Concerns about warranty', 'Dead pixels on screen', 'Delivery delays', 'Device overheats', 'Difficult return process', 'Difficult to compare prices', 'Insufficient storage', 'Issues with delivery', 'Limited warranty coverage', 'No problems', 'Outdated system', 'Payment issues', 'Payment security concerns', 'Product is too expensive', 'Product quality doesn\'t match ads', 'System crashes frequently', 'Unable to inspect product', 'Uncertainty about after-sales service', 'Uncertainty about warranty', 'Warranty or service concerns'}
@ATTRIBUTE Monthly_income {100001-150000, 15001-20000, 20001-30000, 25001-35000, 30001-40000, 30001-50000, 50001, 50001-100000, 'Less than 15000'}
@ATTRIBUTE Occupation {Artist, 'Business owner', 'Civil servant', 'Content creator', 'Delivery staff', Employee, 'Factory worker', Freelancer, Housewife, Investor, 'Logistics staff', Manager, 'Office worker', 'Online seller', 'Private company employee', Retired, Student}
@ATTRIBUTE Current_brand {Apple, Huawei, Infinix, Oppo, Realme, 'Realme 7 5G', Redmi, Samsung, Vivo, Xiaomi}

@DATA
Female,26-32,Married,'Watch movies/listen to music, Play games, Communication/meetings','Facebook, Facebook Messenger, Line','3-5 hours','Not necessary','Product features',2,'Concerns about warranty','Less than 15000',Employee,Apple
Female,18-25,Married,'Email, , Finance','Instagram, Facebook, YouTube, Facebook Messenger, Spotify','1-3 hours','Not necessary',Price,3,'No problems','Less than 15000','Online seller',Infinix
Female,18-25,Working,'Watch movies/listen to music, Take photos/videos',Instagram,'3-5 hours','Not necessary','Value for money',2,'Uncertainty about warranty','Less than 15000','Logistics staff',Huawei
LGBTQ+,18-25,Married,'Watch movies, Listen to music, Take photos','Instagram, Facebook, YouTube','>5 hours','Somewhat important',Performance,2,'Complex payment process',15001-20000,'Business owner',Xiaomi
Female,26-35,Working,'Read news, Check stocks, Finance','Instagram, Facebook, YouTube','5-6 hours','Not important',Reliability,5,'Payment issues','Less than 15000',Artist,'Realme 7 5G'
Female,26-35,Married,'Watch movies/listen to music, Take photos/videos','YouTube, TikTok','0-1 hours','Not important',Camera,5,'Product is too expensive',20001-30000,'Logistics staff',Huawei
Male,26-35,Married,'Play games, Take photos/videos','Instagram, YouTube, Facebook Messenger, Spotify, TikTok','>5 hours','Not necessary',Simplicity,1,'Cannot try product before buying',20001-30000,Retired,Huawei
Female,33-40,Married,'Watch movies, Listen to music, Take photos',Shopee,'5-6 hours','Not necessary','Value for money',1,'Concerns about payment security','Less than 15000',Manager,Redmi
Male,33-40,Married,'Watch movies/listen to music, Play games, Social media','Instagram, Facebook, YouTube, TikTok','>5 hours','Not important',Design,3,'Difficult return process','Less than 15000','Business owner',Huawei
LGBTQ+,26-35,Single,'Watch movies/listen to music, Play games, Take photos/videos','Instagram, YouTube, Facebook Messenger, TikTok','5-6 hours','Not important',Camera,5,'After-sales service issues','Less than 15000',Employee,'Realme 7 5G'
Female,56+,Working,'Watch movies/listen to music, Play games, Social media','Facebook, TikTok, Line','0-1 hours','Highly essential',Simplicity,2,'Product quality doesn\'t match ads','Less than 15000',Freelancer,Infinix
Female,60+,Working,'Social media, Take photos/videos, Watch movies/Listen to music','Instagram, Spotify, TikTok','>5 hours','Not important',Performance,1,'Difficult to compare prices','Less than 15000','Content creator','Realme 7 5G'
LGBTQ+,26-35,Single,'Watch movies/listen to music, Take photos/videos, Social media','Microsoft Teams','1-3 hours',Essential,'Product reviews',3,'Difficult return process','Less than 15000','Private company employee',Infinix
Female,33-40,Single,'Watch movies, Take photos, Listen to music','YouTube, Facebook Messenger, Discord, Wise','>5 hours',Essential,Brand,3,'Uncertainty about after-sales service','Less than 15000',Employee,'Realme 7 5G'
LGBTQ+,36-45,Married,'Watch movies/listen to music, Take photos/videos, Social media','YouTube, TikTok','0-1 hours','Not important',Brand,5,'Device overheats','Less than 15000',Investor,Redmi
Female,46-55,Student,'Online meetings, Schedule management, Email',SET,'0-1 hours','Highly essential','Product features',2,'Blurry camera','Less than 15000','Factory worker',Realme
LGBTQ+,33-40,Single,'Play games, Take photos, Watch movies',Shopee,'5-6 hours','Somewhat important','Product reviews',5,'No problems',50001-100000,Artist,Apple
LGBTQ+,33-40,Student,'TikTok, Livestream, Search information',WhatsApp,'5-6 hours',Essential,'Product reviews',1,'Concerns about warranty',50001-100000,Freelancer,Samsung
Male,60+,Working,'Online shopping, Track delivery, Customer chat','Instagram, YouTube, Facebook Messenger, TikTok','>5 hours','Somewhat important',Features,1,'Issues with delivery','Less than 15000','Civil servant',Apple
Female,60+,Student,'Online shopping, Social media, Finance','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, TikTok','>5 hours','Not important','Value for money',4,'Uncertainty about warranty','Less than 15000','Office worker','Realme 7 5G'
LGBTQ+,18-25,Working,'Online shopping, Social media, Finance','Instagram, Facebook, Facebook Messenger, TikTok, LINE','1-3 hours','Not important','Sensor quality',2,'Dead pixels on screen','Less than 15000','Logistics staff',Infinix
LGBTQ+,46-55,Student,'Email, , Finance',LINE,'0-1 hours','Highly essential',Ecosystem,5,'Issues with delivery',20001-30000,Investor,Vivo
LGBTQ+,60+,Single,'Watch movies/listen to music, Social media','Google Maps','>5 hours','Not important','Value for money',3,'Delivery delays','Less than 15000','Business owner','Realme 7 5G'
Male,33-40,Student,'Online shopping, Social media, Finance','Instagram, Facebook, YouTube, Spotify, TikTok','3-5 hours',Essential,Battery,4,'Payment security concerns','Less than 15000',Student,Huawei
Male,26-35,Student,'GPS navigation, Check car condition, Listen to podcasts','Instagram, YouTube, Spotify, TikTok','>5 hours','Not important',Features,4,'Delivery delays','Less than 15000','Logistics staff',Vivo
Male,26-32,Married,'TikTok, Livestream, Search information','Google Maps','>5 hours','Highly essential',Stability,1,'Uncertainty about after-sales service',25001-35000,Housewife,Xiaomi
Male,46-55,Working,'Play games, Take photos, Watch movies','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','>5 hours','Highly essential',Price,3,'Insufficient storage','Less than 15000','Private company employee',Redmi
Female,33-40,Student,'Email, , Finance','Instagram, YouTube, Spotify, TikTok','3-5 hours','Not important','Sensor quality',3,'No problems',15001-20000,Housewife,Xiaomi
Male,18-25,Working,'Play games','Facebook, TikTok, Line','5-6 hours',Essential,Stability,2,'Concerns about warranty',15001-20000,'Logistics staff',Oppo
Male,46-55,Single,'Watch movies/listen to music','Instagram, Facebook, YouTube, Facebook Messenger, Telegram','>5 hours','Not necessary',Design,3,'Complex payment process',20001-30000,Employee,Apple
Male,36-45,Single,'Social media, Take photos/videos, Watch movies/Listen to music','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','5-6 hours','Somewhat important',Design,4,'Cannot try product before buying','Less than 15000','Online seller',Apple
Male,60+,Married,'Communication, Take photos, Social media','YouTube, Facebook Messenger, Discord, Wise','5-6 hours','Not important',Reliability,2,'Limited warranty coverage',100001-150000,Housewife,Oppo
Female,33-40,Single,'Watch movies, Take photos, Listen to music','YouTube, Facebook Messenger, Discord, Wise','>5 hours',Essential,Brand,3,'Uncertainty about after-sales service','Less than 15000',Employee,'Realme 7 5G'
Female,46-55,Student,'Art photography, Video editing, Upload stories','Facebook, TikTok, Line','3-5 hours','Not important',Durability,3,'No problems','Less than 15000','Business owner',Apple
Female,56+,Married,'Watch movies/listen to music, Communication/meetings, Social media','Facebook, YouTube, Facebook Messenger, TikTok','0-1 hours','Not important',Reliability,1,'Concerns about after-sales service','Less than 15000',Manager,Realme
Male,56+,Married,'Watch movies/listen to music, Communication/meetings, Social media','Facebook, Facebook Messenger, Spotify, TikTok','0-1 hours','Not important',Brand,4,'Concerns about after-sales service',20001-30000,'Online seller',Vivo
Female,56+,Student,'Watch movies/listen to music, Play games, Take photos/videos','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','1-3 hours','Not important',Camera,5,'No problems','Less than 15000',Retired,Huawei
LGBTQ+,26-32,Working,'Streaming, Take photos/videos, Edit video','YouTube, TikTok','1-3 hours','Not necessary','Product features',5,'Difficult return process','Less than 15000',Freelancer,'Realme 7 5G'
Male,33-40,Single,'Watch movies/listen to music, Play games, Communication/meetings','Instagram, Facebook, YouTube, Facebook Messenger, TikTok','3-5 hours','Highly essential','Value for money',2,'Limited warranty coverage','Less than 15000','Civil servant',Xiaomi
LGBTQ+,18-25,Single,'GPS navigation, Check car condition, Listen to podcasts','Instagram, Facebook, YouTube, Facebook Messenger, Telegram','0-1 hours','Not important',Design,3,'Difficult return process','Less than 15000','Office worker',Realme
Male,33-40,Student,'Play games, Watch movies, Take photos',LINE,'0-1 hours','Somewhat important',Price,3,'Limited warranty coverage','Less than 15000',Housewife,Realme
Male,18-25,Student,'Chat with family, Read e-books, Listen to radio',LINE,'0-1 hours','Somewhat important',Ecosystem,2,'Product is too expensive',15001-20000,'Logistics staff',Samsung
Male,18-25,Student,'Play games, Take photos, Watch movies','Instagram, Facebook, TikTok','>5 hours','Not necessary',Brand,2,'System crashes frequently','Less than 15000',Employee,'Realme 7 5G'
Male,36-45,Married,'Play games, Take photos/videos, Cloud apps','Instagram, Facebook, TikTok','>5 hours','Not important','Product reviews',4,'Delivery delays','Less than 15000','Logistics staff',Xiaomi
Male,18-25,Single,'Watch movies/listen to music, Social media','Instagram, YouTube, TikTok','>5 hours',Essential,'Product features',3,'Unable to inspect product','Less than 15000','Office worker',Huawei
Male,36-45,Student,'Watch movies/listen to music, Take photos/videos','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok','5-6 hours','Somewhat important','Product features',5,'Uncertainty about after-sales service','Less than 15000','Content creator',Apple
Female,56+,Single,'Watch movies/listen to music, Communication/meetings, Social media',Shopee,'1-3 hours','Highly essential',Ecosystem,5,'Product is too expensive','Less than 15000','Delivery staff',Infinix
LGBTQ+,36-45,Single,'Communication/meetings, Social media','Instagram, Spotify, TikTok','>5 hours','Somewhat important',Stability,4,'Limited warranty coverage','Less than 15000',Investor,Redmi
Female,36-45,Student,'/, Email, Finance',Instagram,'5-6 hours','Highly essential',Ecosystem,1,'Cannot try product before buying','Less than 15000',Artist,Redmi
LGBTQ+,33-40,Working,'Watch movies/listen to music, Play games, Cloud apps',WhatsApp,'3-5 hours',Essential,Durability,4,'Limited warranty coverage','Less than 15000','Office worker',Realme
Female,36-45,Single,'Email, , Finance','Instagram, YouTube, Spotify, Telegram','3-5 hours','Somewhat important',Performance,2,'Complex payment process','Less than 15000','Private company employee',Apple
Male,18-25,Single,'Watch movies/listen to music, Play games, Social media','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok','>5 hours','Highly essential','Product features',4,'Warranty or service concerns','Less than 15000',Student,Infinix
LGBTQ+,56+,Student,'TikTok, Livestream, Search information','Instagram, Facebook, YouTube, Facebook Messenger, Spotify','1-3 hours','Not important',Reliability,3,'Limited warranty coverage','Less than 15000',Retired,Infinix
Female,26-35,Student,'Online meetings, Schedule management, Email','Instagram, Facebook, YouTube, Spotify, TikTok','>5 hours','Highly essential','Sensor quality',2,'Difficult to compare prices','Less than 15000',Manager,'Realme 7 5G'
Male,26-32,Working,'Communication, Take photos, Social media','Instagram, Facebook, TikTok','5-6 hours','Not important','Product features',5,'Outdated system','Less than 15000','Logistics staff',Redmi
LGBTQ+,26-35,Single,'Chat with family, Read e-books, Listen to radio','Instagram, YouTube, Facebook Messenger, Spotify, TikTok','>5 hours',Essential,Stability,4,'Device overheats','Less than 15000',Employee,Samsung
Female,26-32,Married,'Watch movies/listen to music, Play games, Take photos','Instagram, Facebook Messenger, TikTok','0-1 hours','Not important',Features,1,'Cannot try product before buying',30001-50000,'Civil servant',Samsung
Female,26-35,Working,'Online meetings, Schedule management, Email',Facebook,'0-1 hours','Highly essential',Camera,3,'System crashes frequently',30001-50000,Manager,Samsung
Male,26-35,Working,'Cloud apps, Communication/meetings, Social media','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Telegram','0-1 hours','Not necessary','Product reviews',5,'Blurry camera','Less than 15000',Employee,Xiaomi
Male,56+,Student,'Watch movies/listen to music, Play games, Communication/meetings','Instagram, TikTok','1-3 hours','Not necessary',Brand,3,'Payment security concerns','Less than 15000',Housewife,Samsung
Female,46-55,Married,'Watch movies/listen to music, Play games, Take photos','Microsoft Teams','1-3 hours','Not important',Battery,2,'Concerns about payment security',15001-20000,'Online seller',Vivo
Female,60+,Married,'Watch movies/listen to music, Play games',Gmail,'0-1 hours',Essential,'Product features',5,'Outdated system',50001-100000,'Private company employee',Oppo
LGBTQ+,36-45,Married,'Track delivery, Customer chat, Email','YouTube, Facebook Messenger, Discord, Wise','3-5 hours','Not necessary','Product reviews',1,'Outdated system',15001-20000,'Private company employee',Realme
LGBTQ+,26-32,Married,'/, Email, Finance',Telegram,'3-5 hours','Not necessary','Product features',3,'System crashes frequently',20001-30000,Student,Realme
LGBTQ+,33-40,Single,'Online shopping, Track delivery, Customer chat','Instagram, Facebook, YouTube, Facebook Messenger, Spotify','0-1 hours','Not necessary',Battery,4,'Dead pixels on screen','Less than 15000','Delivery staff',Redmi
Female,46-55,Working,'Watch movies/listen to music, Play games, Take photos',CapCut,'0-1 hours',Essential,Reliability,1,'Product quality doesn\'t match ads','Less than 15000','Office worker',Vivo
Female,26-32,Working,'Play games, Streaming, Take photos/videos',LINE,'>5 hours','Highly essential','Product features',1,'Product is too expensive','Less than 15000','Delivery staff',Samsung
Female,56+,Student,'Email, , Finance','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok','1-3 hours','Not important','Product features',5,'Issues with delivery',15001-20000,'Private company employee',Xiaomi
Male,46-55,Working,'Play games, Take photos, Watch movies','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','>5 hours','Highly essential',Price,3,'Insufficient storage','Less than 15000','Private company employee',Redmi
Female,18-25,Student,'Take photos/videos, Watch movies/Listen to music, Online shopping','Instagram, Facebook, YouTube, TikTok','3-5 hours','Not important','Product reviews',2,'Dead pixels on screen',15001-20000,Manager,Xiaomi
Male,46-55,Married,'Email, , Finance',Facebook,'3-5 hours','Somewhat important',Brand,3,'Concerns about safety','Less than 15000','Online seller',Infinix
Male,26-32,Student,'Watch movies/listen to music, Take photos/videos, Communication/meetings','Facebook, Facebook Messenger, Line','3-5 hours',Essential,'Product reviews',3,'Issues with delivery',20001-30000,Employee,Huawei
Female,46-55,Student,'Play esports, Stream games, Community chat','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','3-5 hours','Not necessary','Value for money',1,'Payment security concerns','Less than 15000',Housewife,Realme
LGBTQ+,33-40,Working,'Streaming, Take photos/videos, Edit video','Instagram, Facebook Messenger, TikTok','1-3 hours','Not important',Battery,3,'Product is too expensive',30001-40000,Investor,Apple
Male,36-45,Married,'Take photos/videos, Watch movies/Listen to music, Online shopping','Instagram, Facebook, Facebook Messenger, TikTok, LINE','3-5 hours','Not important',Reliability,5,'Payment issues','Less than 15000','Content creator','Realme 7 5G'
LGBTQ+,18-25,Student,'Watch movies/listen to music, Take photos/videos',Shopee,'3-5 hours','Somewhat important',Price,1,'Product is too expensive','Less than 15000','Private company employee',Redmi
Female,60+,Single,'Play games, Take photos/videos, Cloud apps','Instagram, Facebook, YouTube, Facebook Messenger','1-3 hours','Highly essential',Camera,4,'Blurry camera','Less than 15000',Employee,Samsung
Male,60+,Married,'Play games, Watch movies, Take photos','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line, X','0-1 hours','Somewhat important',Brand,2,'Unable to inspect product','Less than 15000','Online seller',Vivo
Male,46-55,Student,'Social media, Take photos/videos, Watch movies/Listen to music','Facebook, Facebook Messenger, Line','3-5 hours',Essential,Battery,5,'Outdated system','Less than 15000',Investor,Samsung
Male,36-45,Single,'Communication, Take photos, Social media','YouTube, TikTok','5-6 hours','Not important','Sensor quality',4,'Complex payment process','Less than 15000','Business owner',Infinix
LGBTQ+,33-40,Single,'Play esports, Stream games, Community chat','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok','3-5 hours','Somewhat important',Ecosystem,1,'Limited warranty coverage','Less than 15000',Artist,Infinix
Female,46-55,Working,'Watch movies/listen to music, Take photos/videos, Communication/meetings','YouTube, Facebook Messenger, Discord, Wise','0-1 hours','Somewhat important','Value for money',5,'Cannot try product before buying','Less than 15000',Freelancer,Xiaomi
LGBTQ+,26-35,Student,'Communication, Take photos, Social media','Google Maps','1-3 hours','Highly essential',Reliability,4,'Concerns about safety','Less than 15000','Business owner','Realme 7 5G'
Male,26-32,Working,'Watch movies/listen to music, Play games, Take photos/videos','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line','>5 hours','Highly essential',Brand,3,'No problems','Less than 15000','Content creator',Apple
LGBTQ+,46-55,Single,'Take photos/videos, Communication/meetings, Social media','Facebook, Facebook Messenger, Spotify, TikTok','3-5 hours','Somewhat important',Design,3,'Dead pixels on screen',15001-20000,'Content creator',Vivo
LGBTQ+,26-35,Single,'Play games, Streaming, Social media',Discord,'3-5 hours',Essential,Features,4,'Product is too expensive',15001-20000,Employee,Vivo
Male,18-25,Student,'Watch movies/listen to music, Play games, Social media','Instagram, Facebook, YouTube','>5 hours','Not necessary','Product features',2,'Difficult return process',15001-20000,Artist,Oppo
Female,60+,Working,'Social media, Take photos/videos, Watch movies/Listen to music','Instagram, Spotify, TikTok','>5 hours','Not important',Performance,1,'Difficult to compare prices','Less than 15000','Content creator','Realme 7 5G'
Male,46-55,Working,'Play games, Take photos, Watch movies','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','>5 hours','Highly essential',Price,3,'Insufficient storage','Less than 15000','Private company employee',Redmi
Male,18-25,Single,'Watch movies/listen to music, Play games, Social media',Facebook,'>5 hours','Highly essential',Price,5,'Issues with delivery','Less than 15000',Student,Redmi
Male,60+,Single,'/, Email, Finance','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok','3-5 hours','Not important','Value for money',3,'Concerns about warranty',50001-100000,'Logistics staff',Samsung
Female,26-32,Student,'Online shopping, Social media, Finance','Instagram, YouTube, Spotify, Telegram','0-1 hours','Somewhat important','Sensor quality',4,'Product is too expensive',15001-20000,Student,Xiaomi
Female,26-32,Married,'/, Email, Finance','Facebook, YouTube, Facebook Messenger, Spotify','0-1 hours','Not important','Sensor quality',4,'Issues with delivery',30001-40000,'Business owner',Samsung
Male,46-55,Single,'Chat with family, Read e-books, Listen to radio','Facebook, YouTube','1-3 hours','Somewhat important',Battery,4,'After-sales service issues',15001-20000,Investor,Xiaomi
LGBTQ+,60+,Married,'Communication, Take photos, Social media','Facebook, YouTube, Facebook Messenger, Spotify','>5 hours','Somewhat important',Performance,5,'Dead pixels on screen',50001-100000,'Logistics staff',Oppo
LGBTQ+,36-45,Working,'Watch movies, Take photos, Listen to music','Google Maps','0-1 hours','Not important',Camera,5,'Concerns about payment security',20001-30000,'Logistics staff',Vivo
LGBTQ+,36-45,Single,'Play games, Streaming, Take photos/videos','Instagram, Facebook, YouTube, Facebook Messenger','0-1 hours','Somewhat important',Ecosystem,3,'Warranty or service concerns',50001-100000,Retired,Oppo
LGBTQ+,33-40,Single,'Play esports, Stream games, Community chat','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok','3-5 hours','Somewhat important',Ecosystem,1,'Limited warranty coverage','Less than 15000',Artist,Infinix
